num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/episode_duration_sec_mean,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/num_episodes_lifetime,env_runners/episode_return_max,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,learners/ai/mean_kl_loss,learners/ai/module_train_batch_size_mean,learners/ai/vf_loss_unclipped,learners/ai/weights_seq_no,learners/ai/vf_explained_var,learners/ai/default_optimizer_learning_rate,learners/ai/vf_loss,learners/ai/entropy,learners/ai/policy_loss,learners/ai/num_trainable_parameters,learners/ai/num_module_steps_trained_lifetime,learners/ai/gradients_default_optimizer_global_norm,learners/ai/num_non_trainable_parameters,learners/ai/curr_entropy_coeff,learners/ai/total_loss,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/num_module_steps_trained,learners/ai/curr_kl_coeff,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_module_steps_trained,learners/human/curr_entropy_coeff
1,116000,False,29,f0d76_00000,2025-06-01_16-35-31,1748784931,4.407896518707275,137.4798469543457,18376,Cerebro,127.0.0.1,137.4798469543457,29,4.746647734537347,1.875125437908875e-05,4.746419976576551,1.158852976631432,3.5775333956018494,0.00780822319834293,-158.6,116000,4000,-260.0,0.0650547699991148,48,80.0,80,80,1448,-80.0,4,0,0,19.139999999999997,65.16000000000001,0.0,0.0,4000,4000,-79.3,-79.3,116000,116000,80.0,80.0,116000,116000,-79.3,-79.3,4000,4000,0.00035991487675346434,4052.0,630.5416259765625,29.0,-0.010711431503295898,0.0005,8.52951431274414,1.6068711280822754,0.02085048519074917,152070.0,117508,0.28796082735061646,0.0,0.2,0.5524277091026306,0.0,4052,3.7252903539730653e-10,152070.0,117508,4000,116000,0.0,0.19597773172291297,4052,0.2
1,120000,False,30,f0d76_00000,2025-06-01_16-35-36,1748784936,4.95628547668457,142.43613243103027,18376,Cerebro,127.0.0.1,142.43613243103027,30,4.748611604191407,1.868674218980394e-05,4.74838273781063,1.1566129258651543,3.5817387496460453,0.007794978966467058,-160.8,120000,4000,-260.0,0.06909899400372524,52,80.0,80,80,1500,-140.0,4,0,0,28.833333333333332,65.28333333333335,0.0,0.0,4000,4000,-80.4,-80.4,120000,120000,80.0,80.0,120000,120000,-80.4,-80.4,4000,4000,0.0005341246724128723,4052.0,702.0017700195312,30.0,0.07855987548828125,0.0005,7.881227493286133,1.6063127517700195,0.03203712776303291,152070.0,121560,0.3902554214000702,0.0,0.2,0.49889737367630005,0.0,4052,1.8626451769865326e-10,152070.0,121560,4000,120000,0.0,0.19607967351936695,4052,0.2
1,124000,False,31,f0d76_00000,2025-06-01_16-35-41,1748784941,4.5573625564575195,146.9934949874878,18376,Cerebro,127.0.0.1,146.9934949874878,31,4.746600333149919,1.8632874616480298e-05,4.746370488432521,1.1547560036064808,3.5815648851491835,0.007806254176922155,-162.8,124000,4000,-260.0,0.07007489600218833,48,80.0,80,80,1548,-140.0,4,0,0,24.349999999999998,65.23333333333333,0.0,0.0,4000,4000,-81.4,-81.4,124000,124000,80.0,80.0,124000,124000,-81.4,-81.4,4000,4000,0.0008196453563869,4052.0,644.45947265625,31.0,0.11613178253173828,0.0005,8.022645950317383,1.6035243272781372,0.1001974418759346,152070.0,125612,0.20474253594875336,0.0,0.2,0.5817571878433228,0.0,4052,9.313225884932663e-11,152070.0,125612,4000,124000,0.0,0.19617744932672168,4052,0.2
1,128000,False,32,f0d76_00000,2025-06-01_16-35-46,1748784946,4.8606414794921875,151.85413646697998,18376,Cerebro,127.0.0.1,151.85413646697998,32,4.747631120818199,1.8563545597058e-05,4.74740064254835,1.1516429335701974,3.58569057629806,0.00781336963472483,-163.0,128000,4000,-260.0,0.06680989499902353,52,80.0,80,80,1600,-100.0,4,0,0,24.266666666666666,65.2,0.0,0.0,4000,4000,-81.5,-81.5,128000,128000,80.0,80.0,128000,128000,-81.5,-81.5,4000,4000,0.00033537246054038405,4052.0,669.6160278320312,32.0,-0.18221640586853027,0.0005,8.667572975158691,1.6046115159988403,0.08809983730316162,152070.0,129664,0.3636467754840851,0.0,0.2,0.6339349150657654,0.0,4052,4.6566129424663316e-11,152070.0,129664,4000,128000,0.0,0.19628694394058063,4052,0.2
1,132000,False,33,f0d76_00000,2025-06-01_16-35-50,1748784950,4.5229105949401855,156.37704706192017,18376,Cerebro,127.0.0.1,156.37704706192017,33,4.745289851609764,1.8524910096264725e-05,4.745058578122874,1.1501411062345057,3.584858988535196,0.007802433938410968,-163.4,132000,4000,-260.0,0.06775367600086611,48,80.0,80,80,1648,-100.0,4,0,0,22.45,65.21666666666665,0.0,0.0,4000,4000,-81.7,-81.7,132000,132000,80.0,80.0,132000,132000,-81.7,-81.7,4000,4000,0.0004675291711464524,4052.0,704.7324829101562,33.0,0.022199928760528564,0.0005,8.716201782226562,1.6051543951034546,-0.018106039613485336,152070.0,133716,0.3116506338119507,0.0,0.2,0.5324832797050476,0.0,4052,2.3283064712331658e-11,152070.0,133716,4000,132000,0.0,0.19639276973723255,4052,0.2
1,136000,False,34,f0d76_00000,2025-06-01_16-35-55,1748784955,4.688763618469238,161.0658106803894,18376,Cerebro,127.0.0.1,161.0658106803894,34,4.7446183830936395,1.845866073727357e-05,4.7443866733416415,1.147105018172143,3.5872333266498764,0.007787976599351696,-163.4,136000,4000,-260.0,0.06749870800296776,52,80.0,80,80,1700,-80.0,4,0,0,22.566666666666666,65.21666666666667,0.0,0.0,4000,4000,-81.7,-81.7,136000,136000,80.0,80.0,136000,136000,-81.7,-81.7,4000,4000,0.000450429564807564,4052.0,629.5567626953125,34.0,0.18833214044570923,0.0005,7.713728904724121,1.6059077978134155,-0.00623807217925787,152070.0,137768,0.36572879552841187,0.0,0.2,0.4439533054828644,0.0,4052,1.1641532356165829e-11,152070.0,137768,4000,136000,0.0,0.19649376614356082,4052,0.2
1,140000,False,35,f0d76_00000,2025-06-01_16-35-59,1748784959,4.512556076049805,165.5783667564392,18376,Cerebro,127.0.0.1,165.5783667564392,35,4.742184573263211,1.8401073932788276e-05,4.741952385607823,1.1450550939906554,3.586863275383175,0.007770865833332422,-165.0,140000,4000,-260.0,0.06648601900204085,48,80.0,80,80,1748,-80.0,4,0,0,22.849999999999994,65.2,0.0,0.0,4000,4000,-82.5,-82.5,140000,140000,80.0,80.0,140000,140000,-82.5,-82.5,4000,4000,0.0004205713339615613,4052.0,828.010009765625,35.0,0.13367712497711182,0.0005,8.235023498535156,1.6053425073623657,-0.11016205698251724,152070.0,141820,0.2784477472305298,0.0,0.2,0.3922717869281769,0.0,4052,5.8207661780829145e-12,152070.0,141820,4000,140000,0.0,0.19659057320478515,4052,0.2
1,144000,False,36,f0d76_00000,2025-06-01_16-36-04,1748784964,4.899185419082642,170.47755217552185,18376,Cerebro,127.0.0.1,170.47755217552185,36,4.743653247530711,1.846206331278144e-05,4.7434196137517075,1.1454986150504534,3.5878975256297823,0.007753588174727949,-166.0,144000,4000,-260.0,0.07410622299939859,52,80.0,80,80,1800,-120.0,4,0,0,24.660000000000004,65.2,0.0,0.0,4000,4000,-83.0,-83.0,144000,144000,80.0,80.0,144000,144000,-83.0,-83.0,4000,4000,0.0007143073598854244,4052.0,670.4176025390625,36.0,0.1816970705986023,0.0005,8.435929298400879,1.6051911115646362,-0.2352757304906845,152070.0,145872,0.7091016173362732,0.0,0.2,0.287278950214386,0.0,4052,2.9103830890414573e-12,152070.0,145872,4000,144000,0.0,0.19668286130816942,4052,0.2
1,148000,False,37,f0d76_00000,2025-06-01_16-36-09,1748784969,4.453428506851196,174.93098068237305,18376,Cerebro,127.0.0.1,174.93098068237305,37,4.740658726055178,1.8397442429239614e-05,4.740424752614542,1.144113070899607,3.586298922373551,0.007738437293036325,-162.8,148000,4000,-260.0,0.07563831000064965,48,80.0,80,80,1848,-120.0,4,0,0,22.599999999999998,65.2,0.0,0.0,4000,4000,-81.4,-81.4,148000,148000,80.0,80.0,148000,148000,-81.4,-81.4,4000,4000,0.0005854303017258644,4052.0,629.0572509765625,37.0,0.2833560109138489,0.0005,7.456691741943359,1.605689287185669,0.022702326998114586,152070.0,149924,0.4432435929775238,0.0,0.2,0.447233647108078,0.0,4052,1.4551915445207286e-12,152070.0,149924,4000,148000,0.0,0.19677072627216885,4052,0.2
1,152000,False,38,f0d76_00000,2025-06-01_16-36-14,1748784974,4.768219947814941,179.699200630188,18376,Cerebro,127.0.0.1,179.699200630188,38,4.740831354794784,1.8350467883979592e-05,4.740596666087994,1.1426798521903208,3.5879063731499947,0.007727811920289045,-161.8,152000,4000,-260.0,0.0677729870035546,52,80.0,80,80,1900,-80.0,4,0,0,24.950000000000003,65.18333333333332,0.0,0.0,4000,4000,-80.9,-80.9,152000,152000,80.0,80.0,152000,152000,-80.9,-80.9,4000,4000,0.0003314636996947229,4052.0,523.4371948242188,38.0,0.2062867283821106,0.0005,8.542594909667969,1.6057825088500977,0.059916336089372635,152070.0,153976,0.317379891872406,0.0,0.2,0.5930193662643433,0.0,4052,7.275957722603643e-13,152070.0,153976,4000,152000,0.0,0.1968551842507587,4052,0.2
1,156000,False,39,f0d76_00000,2025-06-01_16-36-18,1748784978,4.4864747524261475,184.18567538261414,18376,Cerebro,127.0.0.1,184.18567538261414,39,4.738196435247204,1.8284962939496793e-05,4.737961500427527,1.1408674196680044,3.5870983074189415,0.007711045801431779,-162.0,156000,4000,-260.0,0.06650198200310115,48,80.0,80,80,1948,-80.0,4,0,0,24.02,64.9,0.0,0.0,4000,4000,-81.0,-81.0,156000,156000,80.0,80.0,156000,156000,-81.0,-81.0,4000,4000,0.000539596367161721,4052.0,639.2974853515625,39.0,0.19881248474121094,0.0005,8.25050163269043,1.6056392192840576,-0.07257851213216782,152070.0,158028,0.3755626380443573,0.0,0.2,0.4313437342643738,0.0,4052,3.6379788613018216e-13,152070.0,158028,4000,156000,0.0,0.19693706475714784,4052,0.2
1,160000,False,40,f0d76_00000,2025-06-01_16-36-23,1748784983,4.977978706359863,189.163654088974,18376,Cerebro,127.0.0.1,189.163654088974,40,4.740488300894251,1.8232113135832745e-05,4.740252571423278,1.1379516874714815,3.59230822634471,0.007696617343406316,-162.2,160000,4000,-260.0,0.06672285399981774,52,80.0,80,80,2000,-100.0,4,0,0,24.9,64.92857142857143,0.0,0.0,4000,4000,-81.1,-81.1,160000,160000,80.0,80.0,160000,160000,-81.1,-81.1,4000,4000,0.0006625702371820807,4052.0,533.8102416992188,40.0,0.19028723239898682,0.0005,8.566925048828125,1.6036808490753174,0.0061505925841629505,152070.0,162080,0.5641844868659973,0.0,0.2,0.5421069860458374,0.0,4052,1.8189894306509108e-13,152070.0,162080,4000,160000,0.0,0.1970309540249809,4052,0.2
1,164000,False,41,f0d76_00000,2025-06-01_16-36-28,1748784988,4.761556625366211,193.9252107143402,18376,Cerebro,127.0.0.1,193.9252107143402,41,4.740600129885087,1.8178791822590844e-05,4.740363800709009,1.1365288335968147,3.5938594150809275,0.007676361170471404,-164.2,164000,4000,-260.0,0.06814845699933357,48,80.0,80,80,2048,-100.0,4,0,0,25.71666666666667,64.45,0.0,0.0,4000,4000,-82.1,-82.1,164000,164000,80.0,80.0,164000,164000,-82.1,-82.1,4000,4000,0.0003285775310359895,4052.0,395.3475646972656,41.0,0.10302382707595825,0.0005,8.412793159484863,1.6031330823898315,0.10381662845611572,152070.0,166132,0.4738284945487976,0.0,0.2,0.6244692206382751,0.0,4052,9.094947153254554e-14,152070.0,166132,4000,164000,0.0,0.19712169788098305,4052,0.2
1,168000,False,42,f0d76_00000,2025-06-01_16-36-33,1748784993,4.957908391952515,198.88311910629272,18376,Cerebro,127.0.0.1,198.88311910629272,42,4.742649544586219,1.8112003615878456e-05,4.7424128117017865,1.1343204882605356,3.5981279899295955,0.007660819558697839,-162.6,168000,4000,-260.0,0.07010863500006963,52,80.0,80,80,2100,-140.0,4,0,0,24.866666666666664,64.31666666666668,0.0,0.0,4000,4000,-81.3,-81.3,168000,168000,80.0,80.0,168000,168000,-81.3,-81.3,4000,4000,0.0003864615864586085,4052.0,433.6702575683594,42.0,0.07331109046936035,0.0005,8.124338150024414,1.603401780128479,-0.09007009118795395,152070.0,170184,0.8298743367195129,0.0,0.2,0.40168341994285583,0.0,4052,4.547473576627277e-14,152070.0,170184,4000,168000,0.0,0.19722382961445756,4052,0.2
1,172000,False,43,f0d76_00000,2025-06-01_16-36-38,1748784998,4.616027593612671,203.4991466999054,18376,Cerebro,127.0.0.1,203.4991466999054,43,4.7412810591406265,1.8084883588198432e-05,4.7410423825848085,1.1330234233782706,3.598043424029982,0.007643334363357333,-159.8,172000,4000,-160.0,0.0707629009988159,48,80.0,80,80,2148,-140.0,4,0,0,26.419999999999998,64.3,0.0,0.0,4000,4000,-79.9,-79.9,172000,172000,80.0,80.0,172000,172000,-79.9,-79.9,4000,4000,0.0006041789893060923,4052.0,404.2268981933594,43.0,-0.290566086769104,0.0005,7.909418106079102,1.6033475399017334,0.15257467329502106,152070.0,174236,0.5066206455230713,0.0,0.2,0.6228470802307129,0.0,4052,2.2737367883136385e-14,152070.0,174236,4000,172000,0.0,0.19732306073347622,4052,0.2
1,176000,False,44,f0d76_00000,2025-06-01_16-36-42,1748785002,4.733506917953491,208.2326536178589,18376,Cerebro,127.0.0.1,208.2326536178589,44,4.741087448549038,1.8027034524745915e-05,4.7408481527585895,1.1304875771442935,3.60038950178974,0.0076344920192571815,-158.8,176000,4000,-160.0,0.0697474909981247,52,80.0,80,80,2200,-100.0,4,0,0,21.78333333333333,64.28333333333335,0.0,0.0,4000,4000,-79.4,-79.4,176000,176000,80.0,80.0,176000,176000,-79.4,-79.4,4000,4000,0.00048210591194219887,4052.0,342.5368347167969,44.0,0.2662186622619629,0.0005,8.226573944091797,1.6023954153060913,-0.050240058451890945,152070.0,178288,0.7232184410095215,0.0,0.2,0.4519383907318115,0.0,4052,1.1368683941568192e-14,152070.0,178288,4000,176000,0.0,0.1974192625371496,4052,0.2
1,180000,False,45,f0d76_00000,2025-06-01_16-36-47,1748785007,4.728258371353149,212.96091198921204,18376,Cerebro,127.0.0.1,212.96091198921204,45,4.740845581063596,1.797176396715691e-05,4.740605893231382,1.128549938372529,3.6020940097719847,0.0076234560992661324,-162.8,180000,4000,-260.0,0.0668073849985376,48,80.0,80,80,2248,-100.0,4,0,0,28.33333333333334,64.39999999999999,0.0,0.0,4000,4000,-81.4,-81.4,180000,180000,80.0,80.0,180000,180000,-81.4,-81.4,4000,4000,0.00045485873124562204,4052.0,289.6419982910156,45.0,0.24188417196273804,0.0005,8.21363639831543,1.6027151346206665,0.038199298083782196,152070.0,182340,0.22511053085327148,0.0,0.2,0.5390199422836304,0.0,4052,5.684341970784096e-15,152070.0,182340,4000,180000,0.0,0.19751139137867543,4052,0.2
1,184000,False,46,f0d76_00000,2025-06-01_16-36-52,1748785012,4.876291036605835,217.83720302581787,18376,Cerebro,127.0.0.1,217.83720302581787,46,4.742089394252681,1.790404659823199e-05,4.741849477299167,1.127638496988965,3.6042556186741677,0.007613286538410785,-164.4,184000,4000,-260.0,0.0678240550000919,52,80.0,80,80,2300,-140.0,4,0,0,21.016666666666666,64.60000000000001,0.0,0.0,4000,4000,-82.2,-82.2,184000,184000,80.0,80.0,184000,184000,-82.2,-82.2,4000,4000,0.0007282457663677633,4052.0,279.2085876464844,46.0,0.39615219831466675,0.0005,8.655771255493164,1.5996410846710205,-0.043630845844745636,152070.0,186392,0.25210583209991455,0.0,0.2,0.5020180344581604,0.0,4052,2.842170985392048e-15,152070.0,186392,4000,184000,0.0,0.19759897597711926,4052,0.2
1,188000,False,47,f0d76_00000,2025-06-01_16-36-57,1748785017,4.756298303604126,222.593501329422,18376,Cerebro,127.0.0.1,222.593501329422,47,4.742142126310146,1.7853005942751604e-05,4.741901911526003,1.1284199620190583,3.6035379004876593,0.007597718673193794,-161.0,188000,4000,-260.0,0.06735944599786307,48,80.0,80,80,2348,-100.0,4,0,0,27.11666666666667,64.56666666666666,0.0,0.0,4000,4000,-80.5,-80.5,188000,188000,80.0,80.0,188000,188000,-80.5,-80.5,4000,4000,0.0006705459672957659,4052.0,288.92633056640625,47.0,0.17739242315292358,0.0005,7.304000377655029,1.6001685857772827,0.2313341349363327,152070.0,190444,0.9341179132461548,0.0,0.2,0.6417005658149719,0.0,4052,1.421085492696024e-15,152070.0,190444,4000,188000,0.0,0.19768111645445846,4052,0.2
1,192000,False,48,f0d76_00000,2025-06-01_16-37-02,1748785022,4.837479114532471,227.43098044395447,18376,Cerebro,127.0.0.1,227.43098044395447,48,4.7429865850470065,1.780147568621153e-05,4.742745612411091,1.1273213553987822,3.6054943794823693,0.007577937486539618,-161.4,192000,4000,-260.0,0.06566440799448174,52,80.0,80,80,2400,-100.0,4,0,0,23.71666666666667,64.51666666666667,0.0,0.0,4000,4000,-80.7,-80.7,192000,192000,80.0,80.0,192000,192000,-80.7,-80.7,4000,4000,0.00040997221367433667,4052.0,222.1666717529297,48.0,0.32799607515335083,0.0005,8.455849647521973,1.5993164777755737,0.04098738357424736,152070.0,194496,0.5908297300338745,0.0,0.2,0.566709041595459,0.0,4052,7.10542746348012e-16,152070.0,194496,4000,192000,0.0,0.19775856735464994,4052,0.2
1,196000,False,49,f0d76_00000,2025-06-01_16-37-06,1748785026,4.572370529174805,232.00335097312927,18376,Cerebro,127.0.0.1,232.00335097312927,49,4.7411869671963345,1.774646070177888e-05,4.7409456232865566,1.125243552844613,3.6057696466877136,0.007577619111761893,-158.6,196000,4000,-260.0,0.06501933099760208,48,80.0,80,80,2448,-80.0,4,0,0,23.083333333333332,64.5,0.0,0.0,4000,4000,-79.3,-79.3,196000,196000,80.0,80.0,196000,196000,-79.3,-79.3,4000,4000,0.00044994978816248477,4052.0,396.4991760253906,49.0,0.16661816835403442,0.0005,8.148406982421875,1.5970516204833984,-0.1563708484172821,152070.0,198548,1.6042841672897339,0.0,0.2,0.3390595316886902,0.0,4052,3.55271373174006e-16,152070.0,198548,4000,196000,0.0,0.19783411192519468,4052,0.2
1,200000,False,50,f0d76_00000,2025-06-01_16-37-11,1748785031,5.074104070663452,237.07745504379272,18376,Cerebro,127.0.0.1,237.07745504379272,50,4.744406557524666,1.7684995813889104e-05,4.744164394053816,1.1234062153164845,3.610804809220455,0.00757670792085032,-160.6,200000,4000,-260.0,0.06850081999786198,52,80.0,80,80,2500,-80.0,4,0,0,30.599999999999994,64.53333333333335,0.0,0.0,4000,4000,-80.3,-80.3,200000,200000,80.0,80.0,200000,200000,-80.3,-80.3,4000,4000,0.0004386274376884103,4052.0,472.94122314453125,50.0,0.07163512706756592,0.0005,8.283099174499512,1.5978443622589111,-0.18382513523101807,152070.0,202600,1.3726335763931274,0.0,0.2,0.32491591572761536,0.0,4052,1.77635686587003e-16,152070.0,202600,4000,200000,0.0,0.1979240555375973,4052,0.2
1,204000,False,51,f0d76_00000,2025-06-01_16-37-16,1748785036,4.774976968765259,241.85243201255798,18376,Cerebro,127.0.0.1,241.85243201255798,51,4.744609635949931,1.763514624071426e-05,4.744366974113092,1.1219722251636817,3.6124542711280427,0.007562161841565351,-161.6,204000,4000,-260.0,0.07091604099899997,48,80.0,80,80,2548,-80.0,4,0,0,28.5,64.60000000000001,0.0,0.0,4000,4000,-80.8,-80.8,204000,204000,80.0,80.0,204000,204000,-80.8,-80.8,4000,4000,0.0005744269001297653,4052.0,373.27734375,51.0,0.2563493251800537,0.0005,8.766207695007324,1.5973931550979614,0.03249108046293259,152070.0,206652,0.554583728313446,0.0,0.2,0.5896331667900085,0.0,4052,8.88178432935015e-17,152070.0,206652,4000,204000,0.0,0.19800994869656185,4052,0.2
1,208000,False,52,f0d76_00000,2025-06-01_16-37-21,1748785041,5.119410991668701,246.97184300422668,18376,Cerebro,127.0.0.1,246.97184300422668,52,4.748234543590692,1.7577795102355217e-05,4.747991325372207,1.1201933599117626,3.617849961416809,0.007560397223247329,-162.8,208000,4000,-260.0,0.07071749300230294,52,80.0,80,80,2600,-80.0,4,0,0,27.514285714285712,64.25714285714285,0.0,0.0,4000,4000,-81.4,-81.4,208000,208000,80.0,80.0,208000,208000,-81.4,-81.4,4000,4000,0.0007525948458351195,4052.0,399.4720458984375,52.0,0.09895211458206177,0.0005,7.903903961181641,1.5957337617874146,0.18027263879776,152070.0,210704,0.3198230266571045,0.0,0.2,0.6515162587165833,0.0,4052,4.440892164675075e-17,152070.0,210704,4000,208000,0.0,0.1981119286967936,4052,0.2
1,212000,False,53,f0d76_00000,2025-06-01_16-37-26,1748785046,4.6717774868011475,251.64362049102783,18376,Cerebro,127.0.0.1,251.64362049102783,53,4.7473852021549625,1.75300169618336e-05,4.747141529118216,1.1184114753128271,3.6187506888024172,0.00758682125141619,-164.6,212000,4000,-260.0,0.06962744100193959,48,80.0,80,80,2648,-100.0,4,0,0,24.583333333333332,64.28333333333335,0.0,0.0,4000,4000,-82.3,-82.3,212000,212000,80.0,80.0,212000,212000,-82.3,-82.3,4000,4000,0.0005059796385467052,4052.0,437.2240295410156,53.0,0.16296011209487915,0.0005,8.3605318069458,1.5967156887054443,-0.03015400469303131,152070.0,214756,0.5871532559394836,0.0,0.2,0.48655596375465393,0.0,4052,2.2204460823375376e-17,152070.0,214756,4000,212000,0.0,0.1982104439721544,4052,0.2
1,216000,False,54,f0d76_00000,2025-06-01_16-37-31,1748785051,5.381256580352783,257.0248770713806,18376,Cerebro,127.0.0.1,257.0248770713806,54,4.75362435513344,1.7478717154335833e-05,4.753380446827087,1.1215636695596174,3.621855168914426,0.007567423038737853,-162.6,216000,4000,-260.0,0.07643373300146777,52,80.0,80,80,2700,-80.0,4,0,0,31.099999999999998,64.45,0.0,0.0,4000,4000,-81.3,-81.3,216000,216000,80.0,80.0,216000,216000,-81.3,-81.3,4000,4000,0.00036331312730908394,4052.0,469.8064880371094,54.0,0.24450796842575073,0.0005,8.14389419555664,1.598603367805481,0.14898556470870972,152070.0,218808,0.3235398530960083,0.0,0.2,0.6436542868614197,0.0,4052,1.1102230411687688e-17,152070.0,218808,4000,216000,0.0,0.1983054425191397,4052,0.2
1,220000,False,55,f0d76_00000,2025-06-01_16-37-36,1748785056,4.350099802017212,261.3749768733978,18376,Cerebro,127.0.0.1,261.3749768733978,55,4.749466624582313,1.7422930306840576e-05,4.749222515358712,1.118679796864489,3.620585285224988,0.007559919808807844,-160.0,220000,4000,-260.0,0.07234097600157838,48,80.0,80,80,2748,-80.0,4,0,0,20.2,64.5,0.0,0.0,4000,4000,-80.0,-80.0,220000,220000,80.0,80.0,220000,220000,-80.0,-80.0,4000,4000,0.0005493193748407066,4052.0,215.4151153564453,55.0,0.3855089545249939,0.0005,7.801205158233643,1.5986332893371582,0.22535361349582672,152070.0,222860,1.5732301473617554,0.0,0.2,0.685747504234314,0.0,4052,5.551115205843844e-18,152070.0,222860,4000,220000,0.0,0.19839693406078715,4052,0.2
1,224000,False,56,f0d76_00000,2025-06-01_16-37-41,1748785061,4.8383777141571045,266.21335458755493,18376,Cerebro,127.0.0.1,266.21335458755493,56,4.750269303336227,1.737370079143062e-05,4.750024820205546,1.1178341528963331,3.6222481693725457,0.007542769610490682,-161.8,224000,4000,-260.0,0.06310546500026248,52,80.0,80,80,2800,-80.0,4,0,0,23.95,64.30000000000001,0.0,0.0,4000,4000,-80.9,-80.9,224000,224000,80.0,80.0,224000,224000,-80.9,-80.9,4000,4000,0.0007875491864979267,4052.0,421.5782470703125,56.0,0.3940280079841614,0.0005,8.479598999023438,1.5996170043945312,-0.16543236374855042,152070.0,226912,0.2907874882221222,0.0,0.2,0.3626041114330292,0.0,4052,2.775557602921922e-18,152070.0,226912,4000,224000,0.0,0.1984848755373508,4052,0.2
1,228000,False,57,f0d76_00000,2025-06-01_16-37-45,1748785065,4.565793514251709,270.77914810180664,18376,Cerebro,127.0.0.1,270.77914810180664,57,4.748318733302662,1.7329963609247235e-05,4.748073778003778,1.115851229367242,3.622278075678959,0.007539555914196403,-166.2,228000,4000,-260.0,0.06620221899822354,48,80.0,80,80,2848,-80.0,4,0,0,23.64,64.14000000000001,0.0,0.0,4000,4000,-83.1,-83.1,228000,228000,80.0,80.0,228000,228000,-83.1,-83.1,4000,4000,0.0006414823001250625,4052.0,327.2456359863281,57.0,0.08268219232559204,0.0005,8.43540096282959,1.6010425090789795,0.031844109296798706,152070.0,230964,0.5320819020271301,0.0,0.2,0.5551756024360657,0.0,4052,1.387778801460961e-18,152070.0,230964,4000,228000,0.0,0.19856976982097777,4052,0.2
