num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_env_steps_sampled,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/agent_steps/ai,env_runners/agent_steps/human,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/ai/num_non_trainable_parameters,learners/ai/num_module_steps_trained,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/total_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/vf_explained_var,learners/ai/entropy,learners/ai/num_trainable_parameters,learners/ai/curr_kl_coeff,learners/ai/weights_seq_no,learners/ai/module_train_batch_size_mean,learners/ai/vf_loss,learners/ai/vf_loss_unclipped,learners/ai/policy_loss,learners/ai/default_optimizer_learning_rate,learners/ai/curr_entropy_coeff,learners/ai/num_module_steps_trained_lifetime,learners/ai/mean_kl_loss,learners/human/curr_entropy_coeff
1,488000,False,122,0f52f_00000,2025-06-01_18-02-49,1748790169,5.014683485031128,596.0587229728699,20204,Cerebro,127.0.0.1,596.0587229728699,122,4.811501266711972,1.4853479849680215e-05,4.8112265386482695,1.0439995859948856,3.757419941445149,0.006795759468404395,0.03292129699955695,488000,110,35.95,18,1404.65,80,9773,1509.0,-140.0,4000,4,0,0,26.0,67.2,0.0,0.0,702.325,702.325,4000,4000,702.325,702.325,488000,488000,488000,488000,4000,4000,35.95,35.95,0.0,4114,488000,145926.0,0.20034147463882107,4000,498201,0.0,4114,0.0,0.8063029050827026,0.5850415825843811,-0.01209878921508789,1.2629846334457397,145926.0,3.7615819786832586e-38,122.0,4060.1728573661553,9.256535530090332,166223.859375,0.13324624300003052,0.001,0.2,498201,0.002693841001018882,0.2
1,492000,False,123,0f52f_00000,2025-06-01_18-02-54,1748790174,4.583979606628418,600.6427025794983,20204,Cerebro,127.0.0.1,600.6427025794983,123,4.809135575045037,1.4825944808383893e-05,4.808861042261747,1.042715332134794,3.7563381900310513,0.006792582873393882,0.02863819299964234,492000,115,34.63,17,1406.67,80,9888,1488.0,-70.0,4000,4,0,0,19.316666666666666,67.16666666666667,0.0,0.0,703.335,703.335,4000,4000,703.335,703.335,492000,492000,492000,492000,4000,4000,34.63,34.63,0.0,4119,492000,145926.0,0.20049792651521142,4000,502320,0.0,4119,0.0,0.6108673214912415,0.5425848960876465,-0.026976466178894043,1.1941137313842773,145926.0,1.8807909893416293e-38,123.0,4060.382115034146,9.912450790405273,186423.328125,-0.14155495166778564,0.001,0.2,502320,0.001133603393100202,0.2
1,496000,False,124,0f52f_00000,2025-06-01_18-02-59,1748790179,4.901785612106323,605.5444881916046,20204,Cerebro,127.0.0.1,605.5444881916046,124,4.809958441294753,1.479468508704256e-05,4.809684004839498,1.0432296198131867,3.756646028130829,0.006787242044492267,0.029650317993364296,496000,116,35.21,18,1362.59,80,10004,1639.0,-170.0,4000,4,0,0,27.380000000000003,67.17999999999999,0.0,0.0,681.295,681.295,4000,4000,681.295,681.295,496000,496000,496000,496000,4000,4000,35.21,35.21,0.0,4119,496000,145926.0,0.2006504159066077,4000,506439,0.0,4119,0.0,0.7298177480697632,0.45731815695762634,-0.01797199249267578,1.2487156391143799,145926.0,9.403954246058914e-39,124.0,4060.5930702630403,9.886667251586914,167072.078125,-0.009105931967496872,0.001,0.2,506439,0.0014692640397697687,0.2
1,500000,False,125,0f52f_00000,2025-06-01_18-03-04,1748790184,4.730458498001099,610.2749466896057,20204,Cerebro,127.0.0.1,610.2749466896057,125,4.809060370881994,1.4768738583063717e-05,4.808785837791197,1.0425320656150554,3.7564353058494175,0.006792124623902877,0.027564624002552593,500000,115,34.62,17,1417.48,80,10119,1632.0,-120.0,4000,4,0,0,20.333333333333332,67.05,0.0,0.0,708.74,708.74,4000,4000,708.74,708.74,500000,500000,500000,500000,4000,4000,34.62,34.62,0.0,4119,500000,145926.0,0.20081367315752469,4000,510558,0.0,4119,0.0,0.6746998429298401,0.4579021632671356,-0.06813251972198486,1.224450707435608,145926.0,4.701977123029457e-39,125.0,4060.8056681758535,9.863666534423828,180258.0625,-0.06677674502134323,0.001,0.2,510558,0.001096287276595831,0.2
1,504000,False,126,0f52f_00000,2025-06-01_18-03-09,1748790189,4.930218696594238,615.2051653862,20204,Cerebro,127.0.0.1,615.2051653862,126,4.810138361173104,1.476305111433792e-05,4.8098636894133735,1.0412244389583376,3.75882510479106,0.00678392537781479,0.02958990400074981,504000,110,35.88,18,1423.52,80,10229,1605.0,-100.0,4000,4,0,0,24.085714285714285,67.11428571428573,0.0,0.0,711.76,711.76,4000,4000,711.76,711.76,504000,504000,504000,504000,4000,4000,35.88,35.88,0.0,4114,504000,145926.0,0.20098846144183302,4000,514672,0.0,4114,0.0,0.5978140234947205,0.5011582970619202,-0.042852044105529785,1.2590746879577637,145926.0,2.3509892621639607e-39,126.0,4061.0193548233838,10.0,181379.78125,-0.15037105977535248,0.001,0.2,514672,0.0013260082341730595,0.2
1,508000,False,127,0f52f_00000,2025-06-01_18-03-13,1748790193,4.527453899383545,619.7326192855835,20204,Cerebro,127.0.0.1,619.7326192855835,127,4.8072105295609875,1.474242040608198e-05,4.806935830519269,1.0401051175689298,3.757013761743266,0.006777814123746189,0.029310946002951824,508000,117,35.05,18,1394.45,80,10346,1462.0,-150.0,4000,4,0,0,19.759999999999998,67.02000000000001,0.0,0.0,697.225,697.225,4000,4000,697.225,697.225,508000,508000,508000,508000,4000,4000,35.05,35.05,0.0,4121,508000,145926.0,0.20115902207314065,4000,518793,0.0,4121,0.0,0.5557365417480469,0.23951847851276398,-0.028016209602355957,1.2411341667175293,145926.0,1.1754946310819804e-39,127.0,4061.234787171146,10.0,186387.25,-0.1960366666316986,0.001,0.2,518793,0.0018888830672949553,0.2
1,512000,False,128,0f52f_00000,2025-06-01_18-03-18,1748790198,4.781041383743286,624.5136606693268,20204,Cerebro,127.0.0.1,624.5136606693268,128,4.806849386265215,1.473099607343904e-05,4.806574676214449,1.0390680293930183,3.7576968561261124,0.006766675982474864,0.02905500699940603,512000,113,34.87,20,1423.93,80,10459,1600.0,-10.0,4000,4,0,0,26.466666666666665,67.11666666666666,0.0,0.0,711.965,711.965,4000,4000,711.965,711.965,512000,512000,512000,512000,4000,4000,34.87,34.87,0.0,4117,512000,145926.0,0.2013257745956797,4000,522910,0.0,4117,0.0,0.6857117414474487,0.36221277713775635,-0.003115415573120117,1.2990721464157104,145926.0,5.87746614891758e-40,128.0,4061.451508936471,9.868605613708496,171186.234375,-0.04133443161845207,0.001,0.2,522910,0.002724721562117338,0.2
1,516000,False,129,0f52f_00000,2025-06-01_18-03-22,1748790202,4.638928651809692,629.1525893211365,20204,Cerebro,127.0.0.1,629.1525893211365,129,4.805038028402767,1.4698686406294778e-05,4.804762952452087,1.0394193910991445,3.755515615564709,0.006772533223122505,0.02719641400151886,516000,116,33.69,16,1398.21,80,10575,1464.0,-90.0,4000,4,0,0,17.95,67.06666666666666,0.0,0.0,699.105,699.105,4000,4000,699.105,699.105,516000,516000,516000,516000,4000,4000,33.69,33.69,0.0,4120,516000,145926.0,0.20148774514556078,4000,527030,0.0,4120,0.0,0.6670218706130981,0.3534388244152069,-0.013808012008666992,1.3225629329681396,145926.0,2.93873307445879e-40,129.0,4061.6697727877718,9.744478225708008,174886.34375,-0.042913343757390976,0.001,0.2,527030,0.0011910800822079182,0.2
1,520000,False,130,0f52f_00000,2025-06-01_18-03-27,1748790207,4.780161380767822,633.9327507019043,20204,Cerebro,127.0.0.1,633.9327507019043,130,4.804683069118984,1.4720699082851383e-05,4.804406803927495,1.037843374188074,3.756733231409,0.006767834891178827,0.028559047994203866,520000,109,35.94,19,1392.36,80,10684,1461.0,-240.0,4000,4,0,0,24.483333333333334,67.11666666666666,0.0,0.0,696.18,696.18,4000,4000,696.18,696.18,520000,520000,520000,520000,4000,4000,35.94,35.94,0.0,4113,520000,145926.0,0.20164503956698565,4000,531143,0.0,4113,0.0,0.626869797706604,0.3762041926383972,0.0015231966972351074,1.281451940536499,145926.0,1.4693735437217167e-40,130.0,4061.888826211153,10.0,174966.875,-0.11683987826108932,0.001,0.2,531143,0.0009319218806922436,0.2
1,524000,False,131,0f52f_00000,2025-06-01_18-03-32,1748790212,4.781627655029297,638.7143783569336,20204,Cerebro,127.0.0.1,638.7143783569336,131,4.804321112428055,1.4709492545517358e-05,4.804044473887886,1.0384813014459766,3.7557311500949027,0.006760160542236961,0.032055356000200846,524000,116,34.43,18,1438.37,79,10800,1602.0,1291.0,4000,4,0,0,23.700000000000003,67.11666666666667,0.0,0.0,719.185,719.185,4000,4000,719.185,719.185,524000,524000,524000,524000,4000,4000,34.43,34.43,0.0,4119,524000,145926.0,0.20181422907546645,4000,535262,0.0,4119,0.0,0.7578687071800232,0.3809111416339874,-0.04669332504272461,1.233240008354187,145926.0,7.346867718608583e-41,131.0,4062.1092315887886,9.79396915435791,173878.703125,0.02511986531317234,0.001,0.2,535262,0.001619782648049295,0.2
1,528000,False,132,0f52f_00000,2025-06-01_18-03-37,1748790217,4.889151334762573,643.6035296916962,20204,Cerebro,127.0.0.1,643.6035296916962,132,4.805054219303939,1.4688397997411741e-05,4.804777241148803,1.0379721914315148,3.7569639825940397,0.006758275936630368,0.025269986002822407,528000,119,32.29,16,1418.51,80,10919,1464.0,90.0,4000,4,0,0,27.933333333333334,67.11666666666666,0.0,0.0,709.255,709.255,4000,4000,709.255,709.255,528000,528000,528000,528000,4000,4000,32.29,32.29,0.0,4123,528000,145926.0,0.20197860182982008,4000,539385,0.0,4123,0.0,0.5443366765975952,0.4286646544933319,-0.02573525905609131,1.2553013563156128,145926.0,3.6733637943810755e-41,132.0,4062.3313399762496,10.0,191986.25,-0.20460312068462372,0.001,0.2,539385,0.0012528588995337486,0.2
1,532000,False,133,0f52f_00000,2025-06-01_18-03-42,1748790222,4.813371658325195,648.4169013500214,20204,Cerebro,127.0.0.1,648.4169013500214,133,4.805047863110796,1.4670514417630658e-05,4.804770833737268,1.0390981845172935,3.7558356237682515,0.006751393177294985,0.03344611500273459,532000,106,37.37,16,1411.03,80,11025,1603.0,180.0,4000,4,0,0,21.671428571428574,67.32857142857144,0.0,0.0,705.515,705.515,4000,4000,705.515,705.515,532000,532000,532000,532000,4000,4000,37.37,37.37,0.0,4110,532000,145926.0,0.20213792047618181,4000,543495,0.0,4110,0.0,0.8773064017295837,0.49211397767066956,-0.024303436279296875,1.277690052986145,145926.0,1.8366818971905377e-41,133.0,4062.5537952728027,9.711207389831543,143158.734375,0.16172359883785248,0.001,0.2,543495,0.0011167104821652174,0.2
1,536000,False,134,0f52f_00000,2025-06-01_18-03-48,1748790228,5.065533876419067,653.4824352264404,20204,Cerebro,127.0.0.1,653.4824352264404,134,4.807550104479375,1.4651809083956283e-05,4.807272774399481,1.038802273671935,3.7586171185304496,0.006761033245695358,0.033109358001383954,536000,113,36.28,17,1399.52,80,11138,1639.0,-100.0,4000,4,0,0,24.366666666666664,67.39999999999999,0.0,0.0,699.76,699.76,4000,4000,699.76,699.76,536000,536000,536000,536000,4000,4000,36.28,36.28,0.0,4117,536000,145926.0,0.2023099910194324,4000,547612,0.0,4117,0.0,0.5990488529205322,0.43838801980018616,-0.01842057704925537,1.3231297731399536,145926.0,9.184110135184851e-42,134.0,4062.7772683294274,9.701210975646973,178582.671875,-0.10644624382257462,0.001,0.2,547612,0.0016048619290813804,0.2
1,540000,False,135,0f52f_00000,2025-06-01_18-03-52,1748790232,4.602253437042236,658.0846886634827,20204,Cerebro,127.0.0.1,658.0846886634827,135,4.805404654434905,1.4631290788389667e-05,4.805127258655728,1.0374207519348915,3.757852393345394,0.006757035913331432,0.028104730996419677,540000,111,35.64,19,1428.26,80,11249,1461.0,310.0,4000,4,0,0,23.066666666666666,67.43333333333334,0.0,0.0,714.13,714.13,4000,4000,714.13,714.13,540000,540000,540000,540000,4000,4000,35.64,35.64,0.0,4115,540000,145926.0,0.2024812544297699,4000,551727,0.0,4115,0.0,0.6438959240913391,0.2949381470680237,-0.056671977043151855,1.2483429908752441,145926.0,4.5920550675924255e-42,135.0,4063.0015165453924,10.0,183380.484375,-0.10643549263477325,0.001,0.2,551727,0.001389979268424213,0.2
1,544000,False,136,0f52f_00000,2025-06-01_18-03-57,1748790237,4.861446142196655,662.9461348056793,20204,Cerebro,127.0.0.1,662.9461348056793,136,4.805865146890435,1.4602978196939379e-05,4.805587900069435,1.036825011415539,3.7589126544120157,0.006749187554349059,0.033238262997474524,544000,108,37.27,16,1371.43,80,11357,1610.0,-130.0,4000,4,0,0,26.499999999999996,67.41666666666667,0.0,0.0,685.715,685.715,4000,4000,685.715,685.715,544000,544000,544000,544000,4000,4000,37.27,37.27,0.0,4112,544000,145926.0,0.20264878481279752,4000,555839,0.0,4112,0.0,0.7644327878952026,0.5466501712799072,-0.051300048828125,1.298165202140808,145926.0,2.2953268845640504e-42,136.0,4063.2262020702046,9.621420860290527,152058.671875,0.06192375719547272,0.001,0.2,555839,0.0016816984862089157,0.2
1,548000,False,137,0f52f_00000,2025-06-01_18-04-02,1748790242,4.7828052043914795,667.7289400100708,20204,Cerebro,127.0.0.1,667.7289400100708,137,4.805544751421396,1.4572948716174607e-05,4.805267613068694,1.0379083093017156,3.757513783867577,0.006738538678571218,0.030035815999144688,548000,109,36.5,19,1380.1,80,11466,1582.0,-240.0,4000,4,0,0,18.849999999999998,67.35000000000001,0.0,0.0,690.05,690.05,4000,4000,690.05,690.05,548000,548000,548000,548000,4000,4000,36.5,36.5,0.0,4113,548000,145926.0,0.20281054703271717,4000,559952,0.0,4113,0.0,0.5793607831001282,0.39392930269241333,-0.03709101676940918,1.2651597261428833,145926.0,1.1476634422820252e-42,137.0,4063.451393732866,9.876503944396973,182127.546875,-0.15525774657726288,0.001,0.2,559952,0.0010225966107100248,0.2
1,552000,False,138,0f52f_00000,2025-06-01_18-04-07,1748790247,5.003427743911743,672.7323677539825,20204,Cerebro,127.0.0.1,672.7323677539825,138,4.807427252907341,1.4537219484530522e-05,4.807150390938377,1.0368441452087243,3.7604553390284186,0.0067401282919620845,0.03240824800101109,552000,108,37.21,18,1409.99,80,11574,1462.0,250.0,4000,4,0,0,28.51666666666667,67.3,0.0,0.0,704.995,704.995,4000,4000,704.995,704.995,552000,552000,552000,552000,4000,4000,37.21,37.21,0.0,4112,552000,145926.0,0.20298624871975698,4000,564064,0.0,4112,0.0,0.6191965937614441,0.28438860177993774,-0.03940868377685547,1.2737822532653809,145926.0,5.74532370373175e-43,138.0,4063.6769589420674,10.0,175331.8125,-0.12604688107967377,0.001,0.2,564064,0.004381138831377029,0.2
1,556000,False,139,0f52f_00000,2025-06-01_18-04-11,1748790251,4.5403900146484375,677.272757768631,20204,Cerebro,127.0.0.1,677.272757768631,139,4.80465146537807,1.4639846849773137e-05,4.80437350802906,1.0354079897564,3.7591163086381725,0.006734482008957601,0.026755372997140512,556000,115,33.61,20,1420.29,80,11689,1460.0,-120.0,4000,4,0,0,20.783333333333335,67.33333333333333,0.0,0.0,710.145,710.145,4000,4000,710.145,710.145,556000,556000,556000,556000,4000,4000,33.61,33.61,0.0,4119,556000,145926.0,0.20315655870835028,4000,568183,0.0,4119,0.0,0.5742243528366089,0.41278383135795593,-0.030895709991455078,1.2231618165969849,145926.0,2.872661851865875e-43,139.0,4063.9035677077118,9.83608341217041,191595.1875,-0.1647515743970871,0.001,0.2,568183,0.001907947240397334,0.2
1,560000,False,140,0f52f_00000,2025-06-01_18-04-16,1748790256,4.889790296554565,682.1625480651855,20204,Cerebro,127.0.0.1,682.1625480651855,140,4.805404653724402,1.4634448290765751e-05,4.80512641394885,1.0339435708588296,3.7613336855514397,0.0067295531891597305,0.03021252400125377,560000,102,38.25,18,1390.65,80,11791,1462.0,-90.0,4000,4,0,0,24.36666666666667,67.41666666666667,0.0,0.0,695.325,695.325,4000,4000,695.325,695.325,560000,560000,560000,560000,4000,4000,38.25,38.25,0.0,4106,560000,145926.0,0.203339095662297,4000,572289,0.0,4106,0.0,0.7143853306770325,0.33485692739486694,-0.0505220890045166,1.2350468635559082,145926.0,1.4293244336113134e-43,140.0,4064.1298766021487,9.779170989990234,161428.578125,-0.01652231253683567,0.001,0.2,572289,0.0012928069336339831,0.2
1,564000,False,141,0f52f_00000,2025-06-01_18-04-22,1748790262,4.967571020126343,687.1301190853119,20204,Cerebro,127.0.0.1,687.1301190853119,141,4.806934054187053,1.4613104177593154e-05,4.806655618809282,1.03495076315027,3.7618581606956933,0.006719584657808815,0.03515172000101302,564000,113,36.05,17,1401.15,80,11904,1463.0,210.0,4000,4,0,0,22.683333333333337,67.36666666666666,0.0,0.0,700.575,700.575,4000,4000,700.575,700.575,564000,564000,564000,564000,4000,4000,36.05,36.05,0.0,4117,564000,145926.0,0.20351703673129817,4000,576406,0.0,4117,0.0,0.4734409749507904,0.35210633277893066,-0.02777886390686035,1.2513258457183838,145926.0,7.146622168056567e-44,141.0,4064.356968961926,10.0,195243.140625,-0.2762938439846039,0.001,0.2,576406,0.0012844447046518326,0.2
1,568000,False,142,0f52f_00000,2025-06-01_18-04-27,1748790267,4.873819351196289,692.0039384365082,20204,Cerebro,127.0.0.1,692.0039384365082,142,4.807469766645102,1.4591972923475677e-05,4.807190717620846,1.0337271765185623,3.7634529050887626,0.006869335811238803,0.03091287600225769,568000,108,37.4,17,1394.3,80,12012,1463.0,60.0,4000,4,0,0,24.52857142857143,67.39999999999999,0.0,0.0,697.15,697.15,4000,4000,697.15,697.15,568000,568000,568000,568000,4000,4000,37.4,37.4,0.0,4112,568000,145926.0,0.20369139499935682,4000,580518,0.0,4112,0.0,0.4617786407470703,0.32842177152633667,-0.08431768417358398,1.210228681564331,145926.0,3.6433760072445244e-44,142.0,4064.584306486848,10.0,196152.40625,-0.29617559909820557,0.001,0.2,580518,0.0006634702440351248,0.2
1,572000,False,143,0f52f_00000,2025-06-01_18-04-31,1748790271,4.706366300582886,696.7103047370911,20204,Cerebro,127.0.0.1,696.7103047370911,143,4.806359227978268,1.4748053165511481e-05,4.806078591444679,1.0338213767535769,3.7622534770375355,0.0068584164535783155,0.029134875998133792,572000,109,37.21,19,1393.49,80,12121,1461.0,-110.0,4000,4,0,0,19.98,67.3,0.0,0.0,696.745,696.745,4000,4000,696.745,696.745,572000,572000,572000,572000,4000,4000,37.21,37.21,0.0,4113,572000,145926.0,0.2038629917983847,4000,584631,0.0,4113,0.0,0.6082438826560974,0.30070504546165466,-0.011818408966064453,1.2816814184188843,145926.0,1.8216880036222622e-44,143.0,4064.811961564375,9.698760032653809,175410.890625,-0.10529577732086182,0.001,0.2,584631,0.002170340856537223,0.2
1,576000,False,144,0f52f_00000,2025-06-01_18-04-36,1748790276,4.805174827575684,701.5154795646667,20204,Cerebro,127.0.0.1,701.5154795646667,144,4.80622512069869,1.4709572299682926e-05,4.805944185530077,1.0324505199862606,3.7634792062668403,0.006859893289339378,0.0287819420004962,576000,115,34.96,16,1410.54,80,12236,1464.0,-90.0,4000,4,0,0,23.13333333333333,67.31666666666668,0.0,0.0,705.27,705.27,4000,4000,705.27,705.27,576000,576000,576000,576000,4000,4000,34.96,34.96,0.0,4119,576000,145926.0,0.2040286919919316,4000,588750,0.0,4119,0.0,0.7343456745147705,0.30467018485069275,-0.062151432037353516,1.2907485961914062,145926.0,8.407790785948902e-45,144.0,4065.0405051097027,9.83456039428711,171299.765625,0.009039368480443954,0.001,0.2,588750,0.0011004437692463398,0.2
1,580000,False,145,0f52f_00000,2025-06-01_18-04-41,1748790281,4.712742805480957,706.2282223701477,20204,Cerebro,127.0.0.1,706.2282223701477,145,4.8051905794921055,1.469647643287499e-05,4.80490951367491,1.0309044967861594,3.763993762204469,0.006854082356077821,0.02932502999843564,580000,107,37.38,21,1403.02,80,12343,1614.0,220.0,4000,4,0,0,21.349999999999998,67.24999999999999,0.0,0.0,701.51,701.51,4000,4000,701.51,701.51,580000,580000,580000,580000,4000,4000,37.38,37.38,0.0,4111,580000,145926.0,0.20420707804242724,4000,592861,0.0,4111,0.0,0.5737005472183228,0.25920358300209045,-0.075339674949646,1.2907483577728271,145926.0,4.203895392974451e-45,145.0,4065.2690965879674,9.839384078979492,179723.46875,-0.1520882248878479,0.001,0.2,592861,0.0008775885216891766,0.2
1,584000,False,146,0f52f_00000,2025-06-01_18-04-46,1748790286,4.850898265838623,711.0791206359863,20204,Cerebro,127.0.0.1,711.0791206359863,146,4.805556001697253,1.4675511463819186e-05,4.805274932537757,1.029984349818186,3.7652760635825184,0.00685245353270099,0.03231271600001492,584000,107,37.67,18,1396.43,80,12450,1462.0,-100.0,4000,4,0,0,25.266666666666662,67.18333333333332,0.0,0.0,698.215,698.215,4000,4000,698.215,698.215,584000,584000,584000,584000,4000,4000,37.67,37.67,0.0,4111,584000,145926.0,0.20438126241271318,4000,596972,0.0,4111,0.0,0.603898286819458,0.3389912247657776,-0.04434621334075928,1.2702271938323975,145926.0,2.802596928649634e-45,146.0,4065.497712186156,10.0,178579.796875,-0.14205625653266907,0.001,0.2,596972,0.002612771699205041,0.2
1,588000,False,147,0f52f_00000,2025-06-01_18-04-50,1748790290,4.622971534729004,715.7020921707153,20204,Cerebro,127.0.0.1,715.7020921707153,147,4.803639811680154,1.4649756106381475e-05,4.803358759212514,1.0293847993196275,3.763966318947158,0.006841942997325053,0.032094205998582766,588000,105,37.64,17,1403.66,80,12555,1463.0,-150.0,4000,4,0,0,21.200000000000003,67.16666666666667,0.0,0.0,701.83,701.83,4000,4000,701.83,701.83,588000,588000,588000,588000,4000,4000,37.64,37.64,0.0,4109,588000,145926.0,0.20456636021779084,4000,601081,0.0,4109,0.0,0.6589837670326233,0.30330708622932434,-0.04391014575958252,1.2443509101867676,145926.0,1.401298464324817e-45,147.0,4065.7261285627224,10.0,171717.375,-0.09214609861373901,0.001,0.2,601081,0.001587109174579382,0.2
1,592000,False,148,0f52f_00000,2025-06-01_18-04-55,1748790295,4.770129203796387,720.4722213745117,20204,Cerebro,127.0.0.1,720.4722213745117,148,4.803196774563533,1.4754258710325667e-05,4.802914305620398,1.0278079493265948,3.765087415757545,0.006844979567211411,0.027334933002712204,592000,112,35.14,18,1439.86,80,12667,1462.0,1284.0,4000,4,0,0,24.03333333333333,67.21666666666667,0.0,0.0,719.93,719.93,4000,4000,719.93,719.93,592000,592000,592000,592000,4000,4000,35.14,35.14,0.0,4115,592000,145926.0,0.20474520423052645,4000,605196,0.0,4115,0.0,0.546718180179596,0.352642685174942,-0.051886796951293945,1.2286818027496338,145926.0,0.0,148.0,4065.9549268405385,10.0,199003.59375,-0.2075454294681549,0.001,0.2,605196,0.0009104783530347049,0.2
1,596000,False,149,0f52f_00000,2025-06-01_18-05-00,1748790300,4.761501312255859,725.2337226867676,20204,Cerebro,127.0.0.1,725.2337226867676,149,4.802657843817847,1.4744716591945885e-05,4.802375102563844,1.029246497833469,3.76309601359994,0.006847675771366719,0.029351054002181628,596000,119,33.95,16,1417.45,80,12786,1464.0,140.0,4000,4,0,0,19.05,67.2,0.0,0.0,708.725,708.725,4000,4000,708.725,708.725,596000,596000,596000,596000,4000,4000,33.95,33.95,0.0,4123,596000,145926.0,0.2049204132469828,4000,609319,0.0,4123,0.0,0.63384610414505,0.39140114188194275,-0.05241656303405762,1.228164553642273,145926.0,0.0,149.0,4066.184876539942,10.0,187156.703125,-0.12052097916603088,0.001,0.2,609319,0.004787694662809372,0.2
1,600000,False,150,0f52f_00000,2025-06-01_18-05-05,1748790305,4.911107063293457,730.144829750061,20204,Cerebro,127.0.0.1,730.144829750061,150,4.803636944379488,1.4729269266986332e-05,4.80335357553791,1.029113825855337,3.764199832463873,0.006842161013445657,0.026999934996711092,600000,120,32.7,15,1426.3,80,12906,1465.0,90.0,4000,4,0,0,24.150000000000002,67.21666666666665,0.0,0.0,713.15,713.15,4000,4000,713.15,713.15,600000,600000,600000,600000,4000,4000,32.7,32.7,0.0,4123,600000,145926.0,0.20509009447268547,4000,613442,0.0,4123,0.0,0.8311524987220764,0.32023200392723083,-0.05066561698913574,1.2429391145706177,145926.0,0.0,150.0,4066.415931752673,10.0,175260.5625,0.07974030077457428,0.001,0.2,613442,0.0014171851798892021,0.2
1,604000,False,151,0f52f_00000,2025-06-01_18-05-10,1748790310,4.809990882873535,734.9548206329346,20204,Cerebro,127.0.0.1,734.9548206329346,151,4.803605567935179,1.4732976559951749e-05,4.803321784782897,1.0281847805968742,3.7651016761393064,0.006833498403161801,0.026776385004050097,604000,126,31.86,17,1424.84,80,13032,1463.0,-100.0,4000,4,0,0,21.86666666666667,67.23333333333333,0.0,0.0,712.42,712.42,4000,4000,712.42,712.42,604000,604000,604000,604000,4000,4000,31.86,31.86,0.0,4130,604000,145926.0,0.20527093897255302,4000,617572,0.0,4130,0.0,0.5705262422561646,0.3806248605251312,-0.0882558822631836,1.1788591146469116,145926.0,0.0,151.0,4066.6487473734956,10.0,210923.84375,-0.1937018632888794,0.001,0.2,617572,0.0011292138369753957,0.2
1,608000,False,152,0f52f_00000,2025-06-01_18-05-15,1748790315,4.847781419754028,739.8026020526886,20204,Cerebro,127.0.0.1,739.8026020526886,152,4.803955518256046,1.4727646711457072e-05,4.803671496935148,1.0268463417909632,3.766793106378003,0.006825522418892867,0.026094074001302942,608000,121,33.15,19,1420.15,80,13153,1461.0,-270.0,4000,4,0,0,25.650000000000002,67.21666666666667,0.0,0.0,710.075,710.075,4000,4000,710.075,710.075,608000,608000,608000,608000,4000,4000,33.15,33.15,0.0,4125,608000,145926.0,0.2054462589929738,4000,621697,0.0,4125,0.0,0.5487929582595825,0.3293229341506958,-0.07951641082763672,1.2065590620040894,145926.0,0.0,152.0,4066.8827650887265,10.0,202308.859375,-0.20989514887332916,0.001,0.2,621697,0.0013810560340061784,0.2
